PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,TotalSpent,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,GroupSize,IsAlone
4463_02,1,B/145/P,29.0,0,0.0,0.0,0.0,0.0,0.0,True,4463,0.0,True,False,False,True,2,0
4464_01,1,G/728/S,21.0,0,0.0,0.0,0.0,0.0,0.0,False,4464,0.0,False,False,False,True,1,1
4465_01,1,A/54/S,2.0,0,0.0,0.0,0.0,0.0,0.0,False,4465,0.0,True,False,False,True,3,0
4465_02,0,A/54/S,43.0,0,31.0,76.0,0.0,1353.0,1713.0,False,4465,3173.0,True,False,False,True,3,0
4465_03,0,A/54/S,28.0,0,0.0,1883.0,0.0,1.0,4560.0,False,4465,6444.0,True,False,False,True,3,0
4466_01,0,A/40/P,31.0,1,0.0,2461.0,0.0,51.0,2141.0,False,4466,4653.0,True,False,False,False,1,1
4467_01,0,F/919/P,23.0,0,36.0,18.0,670.0,0.0,32.0,True,4467,756.0,False,False,False,True,1,1
4469_01,1,B/146/P,26.0,0,0.0,0.0,0.0,0.0,0.0,True,4469,0.0,True,False,False,True,2,0
4469_02,0,B/146/P,43.0,0,0.0,39.0,327.0,4643.0,85.0,False,4469,5094.0,True,False,False,False,2,0
4470_01,0,F/839/S,28.0,0,1549.0,0.0,5.0,0.0,0.0,False,4470,1554.0,False,False,False,True,1,1
4472_01,0,G/734/P,24.0,0,0.0,266.0,1455.0,59.0,0.0,False,4472,1780.0,False,False,True,False,2,0
4472_02,0,F/920/P,27.0,0,110.0,0.0,638.0,0.0,0.0,False,4472,748.0,False,False,False,True,2,0
4473_01,0,F/841/S,13.0,0,2244.0,31.0,507.0,0.0,142.0,False,4473,2924.0,False,True,False,False,2,0
4473_02,0,E/292/S,27.0,0,994.0,0.0,26.0,1.0,0.0,False,4473,1021.0,False,True,False,True,2,0
4474_01,1,G/730/S,2.0,0,0.0,0.0,0.0,0.0,0.0,True,4474,0.0,False,False,False,True,3,0
4474_02,1,G/730/S,24.0,0,0.0,0.0,0.0,0.0,0.0,True,4474,0.0,False,False,False,True,3,0
4474_03,1,G/730/S,2.0,0,0.0,0.0,0.0,0.0,0.0,True,4474,0.0,False,False,False,True,3,0
4475_01,0,A/55/S,50.0,1,13.0,239.0,0.0,161.0,2355.0,False,4475,2768.0,True,False,False,True,2,0
4475_02,1,A/55/S,27.0,0,0.0,0.0,0.0,0.0,0.0,True,4475,0.0,True,False,False,False,2,0
4476_01,0,F/921/P,26.0,0,1170.0,0.0,0.0,187.0,100.0,False,4476,1457.0,False,False,False,True,1,1
4477_01,0,G/731/S,31.0,0,23.0,0.0,0.0,0.0,17.0,False,4477,40.0,False,False,False,False,1,1
4479_01,0,D/150/P,28.0,0,3559.0,0.0,0.0,13.0,2.0,False,4479,3574.0,False,True,False,True,1,1
4482_01,1,G/732/S,4.0,0,0.0,0.0,0.0,0.0,0.0,False,4482,0.0,False,False,False,False,5,0
4482_02,1,G/732/S,9.0,0,0.0,0.0,0.0,0.0,0.0,True,4482,0.0,False,False,False,True,5,0
4482_03,1,G/732/S,0.0,0,0.0,0.0,0.0,0.0,0.0,True,4482,0.0,False,False,False,True,5,0
4482_04,1,G/732/S,35.0,0,0.0,0.0,0.0,0.0,0.0,False,4482,0.0,False,False,False,True,5,0
4482_05,1,G/732/S,3.0,0,0.0,0.0,0.0,0.0,0.0,True,4482,0.0,False,False,False,True,5,0
4483_01,0,D/151/P,25.0,0,1956.0,0.0,161.0,239.0,28.0,False,4483,2384.0,False,True,False,True,2,0
4483_02,0,D/151/P,63.0,0,3087.0,0.0,60.0,2.0,0.0,False,4483,3149.0,False,True,False,True,2,0
4485_01,1,F/922/P,34.0,0,0.0,0.0,0.0,0.0,0.0,True,4485,0.0,False,True,False,True,2,0
4485_02,0,F/922/P,35.0,0,1219.0,0.0,1742.0,740.0,0.0,False,4485,3701.0,False,True,False,True,2,0
4486_01,1,G/733/S,26.0,0,0.0,0.0,0.0,0.0,0.0,True,4486,0.0,False,False,False,True,1,1
4487_01,0,G/735/P,39.0,0,0.0,3.0,0.0,802.0,49.0,False,4487,854.0,False,False,False,True,1,1
4490_01,0,D/143/S,34.0,0,0.0,337.0,1339.0,92.0,264.0,False,4490,2032.0,True,False,False,False,1,1
4491_01,0,B/148/P,36.0,0,0.0,1013.0,1.0,16.0,2825.0,False,4491,3855.0,True,False,False,True,1,1
4492_01,1,G/736/P,46.0,0,0.0,0.0,0.0,0.0,0.0,True,4492,0.0,False,False,False,True,1,1
4493_01,0,F/845/S,26.0,0,42.0,65.0,895.0,407.0,0.0,True,4493,1409.0,False,False,False,True,1,1
4494_01,1,F/846/S,28.0,0,0.0,0.0,0.0,0.0,0.0,True,4494,0.0,False,True,False,True,1,1
4496_01,0,F/924/P,20.0,0,0.0,3080.0,7.0,0.0,67.0,True,4496,3154.0,False,False,False,False,1,1
4497_01,1,G/737/P,35.0,0,0.0,0.0,0.0,0.0,0.0,False,4497,0.0,False,False,False,True,1,1
4498_01,1,G/734/S,11.0,0,0.0,0.0,0.0,0.0,0.0,False,4498,0.0,False,False,False,False,8,0
4498_02,1,G/734/S,14.0,0,0.0,0.0,0.0,0.0,0.0,False,4498,0.0,False,False,True,False,8,0
4498_03,1,G/734/S,4.0,0,0.0,0.0,0.0,0.0,0.0,True,4498,0.0,False,False,True,False,8,0
4498_04,1,G/734/S,11.0,0,0.0,0.0,0.0,0.0,0.0,False,4498,0.0,False,False,False,True,8,0
4498_05,1,G/734/S,31.0,0,0.0,0.0,0.0,0.0,0.0,True,4498,0.0,False,False,False,True,8,0
4498_06,0,G/734/S,15.0,0,0.0,893.0,0.0,0.0,0.0,True,4498,893.0,False,False,False,True,8,0
4498_07,0,G/734/S,39.0,0,0.0,2.0,0.0,69.0,836.0,False,4498,907.0,False,False,False,True,8,0
4498_08,1,G/734/S,7.0,0,0.0,0.0,0.0,0.0,0.0,False,4498,0.0,False,False,False,True,8,0
4500_01,0,F/847/S,24.0,0,83.0,0.0,129.0,504.0,0.0,False,4500,716.0,False,False,False,True,1,1
4501_01,1,G/735/S,22.0,0,0.0,0.0,0.0,0.0,0.0,True,4501,0.0,False,False,False,True,1,1
4502_01,1,E/281/P,26.0,0,0.0,0.0,0.0,0.0,0.0,False,4502,0.0,False,True,False,True,1,1
4505_01,0,C/165/S,53.0,0,0.0,864.0,49.0,39.0,2376.0,True,4505,3328.0,True,False,False,False,2,0
4505_02,0,C/165/S,40.0,0,2.0,76.0,0.0,201.0,0.0,False,4505,279.0,True,False,False,True,2,0
4506_01,0,E/294/S,19.0,0,160.0,0.0,889.0,0.0,0.0,False,4506,1049.0,False,True,False,True,1,1
4508_01,0,F/926/P,54.0,0,433.0,0.0,867.0,19.0,1.0,False,4508,1320.0,False,True,False,False,3,0
4508_02,0,E/283/P,21.0,0,572.0,584.0,128.0,14.0,0.0,False,4508,1298.0,False,True,False,True,3,0
4508_03,0,F/926/P,25.0,0,1340.0,0.0,8.0,0.0,0.0,False,4508,1348.0,False,True,False,True,3,0
4509_01,0,E/295/S,48.0,0,137.0,0.0,877.0,0.0,0.0,True,4509,1014.0,False,True,False,True,3,0
4509_02,0,D/144/S,41.0,0,0.0,0.0,1127.0,8.0,0.0,True,4509,1135.0,False,True,True,False,3,0
4509_03,0,D/144/S,13.0,0,27.0,0.0,3246.0,0.0,0.0,True,4509,3273.0,False,True,False,True,3,0
4510_01,1,B/177/S,57.0,0,0.0,0.0,0.0,0.0,0.0,True,4510,0.0,True,False,False,True,1,1
4511_01,1,B/178/S,25.0,0,0.0,0.0,0.0,0.0,0.0,True,4511,0.0,True,False,False,True,2,0
4511_02,1,B/178/S,48.0,0,0.0,0.0,0.0,0.0,0.0,True,4511,0.0,True,False,False,False,2,0
4512_01,0,E/296/S,34.0,0,849.0,51.0,375.0,0.0,24.0,False,4512,1299.0,False,True,False,True,1,1
4514_01,1,G/736/S,16.0,0,0.0,0.0,0.0,0.0,0.0,True,4514,0.0,False,False,False,True,1,1
4515_01,1,G/739/P,0.0,0,0.0,0.0,0.0,0.0,0.0,False,4515,0.0,False,False,False,True,2,0
4515_02,0,G/739/P,15.0,0,6.0,1740.0,2184.0,0.0,0.0,True,4515,3930.0,False,False,False,False,2,0
4516_01,0,F/848/S,37.0,0,426.0,0.0,2.0,194.0,308.0,False,4516,930.0,False,False,False,False,1,1
4517_01,0,F/849/S,37.0,0,452.0,0.0,234.0,19.0,1290.0,False,4517,1995.0,False,False,False,True,1,1
4518_01,0,G/740/P,49.0,0,820.0,1.0,690.0,292.0,13.0,False,4518,1816.0,False,False,False,True,1,1
4521_01,0,F/929/P,18.0,0,1.0,1.0,0.0,0.0,746.0,False,4521,748.0,False,False,False,True,1,1
4522_01,0,F/850/S,25.0,0,101.0,32.0,0.0,137.0,633.0,True,4522,903.0,False,False,False,True,1,1
4524_01,0,F/930/P,23.0,0,0.0,116.0,2048.0,2.0,0.0,True,4524,2166.0,False,False,True,False,1,1
4529_01,0,G/738/S,43.0,0,26.0,132.0,3.0,117.0,555.0,False,4529,833.0,False,False,False,False,1,1
4530_01,0,F/933/P,20.0,0,9.0,0.0,157.0,525.0,0.0,False,4530,691.0,False,False,False,True,1,1
4531_01,1,C/142/P,54.0,0,0.0,0.0,0.0,0.0,0.0,True,4531,0.0,True,False,False,True,1,1
4532_01,1,G/739/S,30.0,0,0.0,0.0,0.0,0.0,0.0,True,4532,0.0,False,False,False,True,1,1
4533_01,1,B/149/P,37.0,0,0.0,0.0,0.0,0.0,0.0,True,4533,0.0,True,False,False,True,1,1
4534_01,0,F/851/S,30.0,0,60.0,41.0,553.0,1.0,0.0,True,4534,655.0,False,False,False,False,1,1
4535_01,0,F/934/P,20.0,0,631.0,93.0,0.0,0.0,0.0,False,4535,724.0,False,False,False,True,2,0
4535_02,0,G/742/P,20.0,0,25.0,0.0,796.0,44.0,44.0,False,4535,909.0,False,False,False,True,2,0
4537_01,0,F/852/S,24.0,0,0.0,591.0,0.0,0.0,1560.0,False,4537,2151.0,False,False,False,True,1,1
4538_01,0,F/935/P,44.0,0,0.0,121.0,0.0,748.0,0.0,False,4538,869.0,False,False,False,True,1,1
4539_01,1,G/740/S,0.0,0,0.0,0.0,0.0,0.0,0.0,True,4539,0.0,False,False,False,False,2,0
4539_02,1,G/740/S,15.0,0,0.0,0.0,0.0,0.0,0.0,True,4539,0.0,False,False,False,True,2,0
4542_01,1,B/150/P,19.0,0,0.0,0.0,0.0,0.0,0.0,True,4542,0.0,True,False,False,True,2,0
4542_02,1,B/150/P,20.0,0,0.0,0.0,0.0,0.0,0.0,True,4542,0.0,True,False,False,False,2,0
4543_01,0,F/936/P,20.0,1,14.0,0.0,59.0,1777.0,0.0,False,4543,1850.0,False,True,True,False,1,1
4544_01,1,G/743/P,34.0,0,0.0,0.0,0.0,0.0,0.0,True,4544,0.0,False,False,False,True,1,1
4546_01,1,G/744/P,17.0,0,0.0,0.0,0.0,0.0,0.0,True,4546,0.0,False,False,True,False,1,1
4547_01,0,E/297/S,20.0,0,0.0,25.0,0.0,0.0,803.0,True,4547,828.0,False,False,False,True,1,1
4549_01,0,E/298/S,42.0,0,0.0,1.0,0.0,17.0,1601.0,False,4549,1619.0,False,False,False,True,1,1
4550_01,0,F/853/S,28.0,0,0.0,180.0,516.0,0.0,0.0,True,4550,696.0,False,False,False,True,1,1
4552_01,0,F/937/P,43.0,0,375.0,103.0,1990.0,36.0,0.0,True,4552,2504.0,False,True,False,True,1,1
4553_01,0,C/143/P,55.0,1,0.0,102.0,0.0,278.0,5353.0,False,4553,5733.0,True,False,True,False,1,1
4555_01,0,G/743/S,21.0,0,29.0,27.0,47.0,694.0,11.0,False,4555,808.0,False,False,False,True,1,1
4557_01,0,E/286/P,17.0,0,0.0,656.0,295.0,0.0,35.0,False,4557,986.0,False,False,False,True,1,1
4558_01,0,C/167/S,54.0,0,0.0,559.0,0.0,15238.0,2799.0,False,4558,18596.0,True,False,False,False,1,1
4559_01,0,F/854/S,25.0,0,0.0,205.0,0.0,0.0,549.0,True,4559,754.0,False,False,False,True,1,1
4560_01,0,G/744/S,23.0,0,0.0,57.0,851.0,0.0,0.0,True,4560,908.0,False,False,False,True,1,1
4561_01,0,C/168/S,45.0,0,0.0,496.0,0.0,1940.0,4195.0,False,4561,6631.0,True,False,False,False,1,1
4562_01,1,B/180/S,31.0,0,0.0,0.0,0.0,0.0,0.0,True,4562,0.0,True,False,False,True,1,1
4563_01,1,C/169/S,19.0,0,0.0,0.0,0.0,0.0,0.0,True,4563,0.0,True,False,False,False,1,1
4564_01,0,G/745/P,30.0,0,0.0,43.0,0.0,0.0,6.0,False,4564,49.0,False,False,False,True,1,1
4565_01,0,G/746/P,24.0,0,191.0,497.0,0.0,0.0,16.0,False,4565,704.0,False,False,False,True,1,1
4567_01,0,F/939/P,23.0,0,0.0,20.0,38.0,359.0,516.0,False,4567,933.0,False,False,False,True,1,1
4568_01,0,F/940/P,42.0,0,4102.0,0.0,36.0,0.0,1825.0,False,4568,5963.0,False,True,False,True,1,1
4569_01,1,B/151/P,29.0,0,0.0,0.0,0.0,0.0,0.0,True,4569,0.0,True,False,False,False,2,0
4569_02,0,B/151/P,37.0,0,0.0,2235.0,7.0,4098.0,89.0,False,4569,6429.0,True,False,False,False,2,0
4570_01,1,C/170/S,64.0,0,0.0,0.0,0.0,0.0,0.0,True,4570,0.0,True,False,False,True,1,1
4571_01,1,G/745/S,24.0,0,0.0,0.0,0.0,0.0,0.0,True,4571,0.0,False,False,False,True,1,1
4572_01,0,G/746/S,23.0,0,42.0,0.0,0.0,765.0,2.0,False,4572,809.0,False,False,False,False,1,1
4573_01,0,F/856/S,22.0,0,686.0,45.0,16.0,7.0,4.0,True,4573,758.0,False,False,False,True,1,1
4574_01,0,F/857/S,23.0,0,176.0,493.0,169.0,0.0,1023.0,False,4574,1861.0,False,True,False,True,1,1
4575_01,0,F/941/P,21.0,0,3.0,65.0,253.0,475.0,0.0,False,4575,796.0,False,False,False,True,1,1
4576_01,0,F/942/P,37.0,0,661.0,876.0,0.0,3.0,13.0,False,4576,1553.0,False,False,False,True,1,1
4577_01,0,F/858/S,17.0,0,250.0,0.0,2179.0,0.0,0.0,True,4577,2429.0,False,True,False,True,1,1
4580_01,1,F/860/S,35.0,0,0.0,0.0,0.0,0.0,0.0,True,4580,0.0,False,True,False,True,1,1
4581_01,0,B/181/S,33.0,0,0.0,4592.0,0.0,209.0,954.0,True,4581,5755.0,True,False,False,True,2,0
4581_02,0,B/181/S,37.0,0,0.0,2337.0,0.0,204.0,76.0,True,4581,2617.0,True,False,False,False,2,0
4585_01,0,B/182/S,32.0,0,0.0,154.0,0.0,5492.0,1924.0,False,4585,7570.0,True,False,False,False,1,1
4586_01,0,F/943/P,31.0,0,22.0,0.0,0.0,1.0,524.0,False,4586,547.0,False,True,False,False,1,1
4587_01,0,A/42/P,33.0,0,0.0,4020.0,0.0,1635.0,4899.0,False,4587,10554.0,True,False,False,True,1,1
4591_01,1,E/287/P,34.0,0,0.0,0.0,0.0,0.0,0.0,True,4591,0.0,True,False,False,False,1,1
4592_01,1,F/862/S,9.0,0,0.0,0.0,0.0,0.0,0.0,True,4592,0.0,False,True,False,True,4,0
4592_02,1,F/862/S,25.0,0,0.0,0.0,0.0,0.0,0.0,True,4592,0.0,False,True,False,True,4,0
4592_03,1,F/862/S,29.0,0,0.0,0.0,0.0,0.0,0.0,True,4592,0.0,False,True,False,True,4,0
4592_04,1,F/862/S,1.0,0,0.0,0.0,0.0,0.0,0.0,True,4592,0.0,False,True,False,True,4,0
4593_01,0,G/750/S,30.0,0,1.0,797.0,0.0,10.0,0.0,True,4593,808.0,False,False,False,True,1,1
4594_01,0,C/144/P,64.0,0,77.0,2424.0,0.0,3001.0,127.0,False,4594,5629.0,True,False,False,True,4,0
4594_02,0,C/144/P,31.0,0,0.0,6670.0,217.0,625.0,20336.0,False,4594,27848.0,True,False,False,True,4,0
4594_03,0,C/144/P,27.0,0,267.0,2802.0,0.0,54.0,77.0,True,4594,3200.0,True,False,False,True,4,0
4594_04,0,C/144/P,33.0,0,0.0,4516.0,0.0,6167.0,5308.0,False,4594,15991.0,True,False,False,True,4,0
4595_01,1,C/145/P,25.0,0,0.0,0.0,0.0,0.0,0.0,True,4595,0.0,True,False,False,True,1,1
4596_01,1,G/751/S,28.0,0,0.0,0.0,0.0,0.0,0.0,True,4596,0.0,False,False,False,True,1,1
4597_01,1,G/748/P,32.0,0,0.0,0.0,0.0,0.0,0.0,True,4597,0.0,False,False,False,True,1,1
4602_01,0,F/945/P,36.0,0,0.0,0.0,0.0,725.0,2.0,False,4602,727.0,False,False,False,False,1,1
4603_01,0,C/171/S,26.0,0,0.0,3593.0,47.0,19.0,229.0,True,4603,3888.0,True,False,False,False,2,0
4603_02,0,C/171/S,36.0,0,1.0,5234.0,343.0,277.0,12682.0,False,4603,18537.0,True,False,False,True,2,0
4604_01,0,G/753/S,37.0,0,374.0,1327.0,10.0,81.0,0.0,False,4604,1792.0,False,False,False,True,1,1
4605_01,0,G/750/P,45.0,0,0.0,0.0,0.0,774.0,0.0,False,4605,774.0,False,False,False,True,1,1
4606_01,0,C/172/S,22.0,0,165.0,36.0,0.0,3044.0,556.0,False,4606,3801.0,True,False,False,True,2,0
4606_02,0,C/172/S,24.0,0,25.0,3291.0,0.0,6075.0,179.0,False,4606,9570.0,True,False,False,False,2,0
4607_01,0,G/751/P,23.0,0,0.0,138.0,4.0,412.0,220.0,False,4607,774.0,False,False,True,False,1,1
4608_01,0,F/864/S,31.0,0,2.0,20.0,1.0,1026.0,2.0,True,4608,1051.0,False,False,False,False,1,1
4609_01,0,C/173/S,37.0,0,1.0,477.0,0.0,0.0,7087.0,False,4609,7565.0,True,False,False,True,1,1
4610_01,0,G/752/P,28.0,0,5.0,0.0,0.0,1014.0,0.0,False,4610,1019.0,False,False,False,True,1,1
4611_01,1,G/754/S,23.0,0,0.0,0.0,0.0,0.0,0.0,True,4611,0.0,False,False,False,True,1,1
4612_01,0,G/755/S,14.0,0,0.0,166.0,603.0,1.0,0.0,True,4612,770.0,False,False,False,False,1,1
4613_01,1,B/152/P,40.0,0,0.0,0.0,0.0,0.0,0.0,True,4613,0.0,True,False,False,True,1,1
4615_01,0,F/865/S,42.0,0,36.0,0.0,2554.0,0.0,9.0,True,4615,2599.0,False,True,False,True,1,1
4617_01,0,F/866/S,53.0,0,19.0,81.0,85.0,768.0,489.0,False,4617,1442.0,False,False,False,True,1,1
4620_01,1,G/757/S,46.0,0,0.0,0.0,0.0,0.0,0.0,False,4620,0.0,False,False,False,True,1,1
4621_01,0,E/289/P,28.0,0,0.0,79.0,2003.0,0.0,0.0,True,4621,2082.0,False,True,False,True,1,1
4622_01,1,G/753/P,25.0,0,0.0,0.0,0.0,0.0,0.0,True,4622,0.0,False,False,False,False,1,1
4623_01,0,C/146/P,34.0,1,0.0,0.0,21.0,7.0,16.0,True,4623,44.0,True,False,True,False,1,1
4624_01,0,F/868/S,58.0,0,1246.0,0.0,66.0,36.0,0.0,False,4624,1348.0,False,True,False,True,1,1
4625_01,0,B/183/S,31.0,0,0.0,2520.0,1.0,1.0,0.0,True,4625,2522.0,True,False,False,True,7,0
4625_02,1,B/183/S,24.0,0,0.0,0.0,0.0,0.0,0.0,True,4625,0.0,True,False,False,False,7,0
4625_03,0,,52.0,0,0.0,3275.0,111.0,51.0,18.0,True,4625,3455.0,True,False,False,True,7,0
4625_04,1,B/183/S,25.0,0,0.0,0.0,0.0,0.0,0.0,True,4625,0.0,True,False,False,False,7,0
4625_05,1,B/183/S,17.0,0,0.0,0.0,0.0,0.0,0.0,True,4625,0.0,True,False,False,True,7,0
4625_06,0,B/183/S,27.0,0,0.0,453.0,137.0,1331.0,1660.0,False,4625,3581.0,True,False,False,True,7,0
4625_07,1,B/183/S,29.0,0,0.0,0.0,0.0,0.0,0.0,True,4625,0.0,True,False,False,False,7,0
4628_01,0,C/175/S,45.0,0,0.0,7484.0,465.0,14.0,610.0,True,4628,8573.0,True,False,False,True,1,1
4630_01,0,F/870/S,28.0,0,0.0,18.0,0.0,0.0,674.0,True,4630,692.0,False,False,True,False,1,1
4631_01,1,C/147/P,25.0,0,0.0,0.0,0.0,0.0,0.0,True,4631,0.0,True,False,False,False,1,1
4632_01,1,C/176/S,57.0,0,0.0,0.0,0.0,0.0,0.0,True,4632,0.0,True,False,False,True,5,0
4632_02,1,C/176/S,68.0,0,0.0,0.0,0.0,0.0,0.0,True,4632,0.0,True,False,False,True,5,0
4632_03,0,C/176/S,26.0,0,0.0,431.0,28.0,10941.0,26.0,False,4632,11426.0,True,False,False,False,5,0
4632_04,0,C/176/S,52.0,0,2.0,364.0,0.0,2144.0,1804.0,False,4632,4314.0,True,False,False,True,5,0
4632_05,0,C/176/S,36.0,0,0.0,551.0,0.0,5270.0,22.0,False,4632,5843.0,True,False,False,False,5,0
4633_01,0,G/754/P,41.0,0,454.0,297.0,0.0,2.0,0.0,False,4633,753.0,False,False,True,False,1,1
4634_01,0,E/299/S,14.0,0,514.0,0.0,392.0,0.0,0.0,False,4634,906.0,False,False,False,True,1,1
4635_01,1,G/755/P,16.0,0,0.0,0.0,0.0,0.0,0.0,True,4635,0.0,False,False,True,False,1,1
4637_01,0,,24.0,0,672.0,0.0,501.0,0.0,0.0,False,4637,1173.0,False,True,False,True,1,1
4638_01,0,B/153/P,62.0,1,0.0,1633.0,0.0,1742.0,0.0,True,4638,3375.0,True,False,False,True,1,1
4640_01,0,G/760/S,26.0,0,595.0,84.0,0.0,0.0,131.0,True,4640,810.0,False,False,False,False,1,1
4641_01,0,F/871/S,45.0,0,65.0,63.0,3.0,713.0,27.0,False,4641,871.0,False,False,False,True,1,1
4642_01,0,C/178/S,41.0,0,0.0,412.0,0.0,4030.0,0.0,False,4642,4442.0,True,False,False,True,1,1
4643_01,0,F/947/P,36.0,0,0.0,724.0,0.0,0.0,0.0,True,4643,724.0,False,False,False,True,1,1
4644_01,0,F/872/S,13.0,0,8.0,1385.0,1445.0,250.0,8.0,True,4644,3096.0,False,False,False,False,1,1
4645_01,0,B/184/S,48.0,0,0.0,9633.0,0.0,1.0,2.0,True,4645,9636.0,True,False,False,True,2,0
4645_02,1,B/184/S,33.0,0,0.0,0.0,0.0,0.0,0.0,True,4645,0.0,True,False,False,True,2,0
4646_01,0,F/873/S,22.0,0,141.0,16.0,0.0,177.0,336.0,True,4646,670.0,False,False,True,False,1,1
4648_01,0,F/874/S,39.0,0,290.0,0.0,84.0,266.0,0.0,True,4648,640.0,False,False,False,True,1,1
4649_01,0,E/290/P,45.0,0,1399.0,226.0,0.0,0.0,0.0,False,4649,1625.0,False,False,False,True,1,1
4650_01,0,G/762/S,42.0,0,84.0,323.0,0.0,1251.0,120.0,False,4650,1778.0,False,False,False,True,1,1
4651_01,0,C/179/S,33.0,0,0.0,7039.0,0.0,902.0,405.0,True,4651,8346.0,True,False,False,True,1,1
4652_01,0,,27.0,0,0.0,89.0,874.0,34.0,0.0,True,4652,997.0,False,False,False,True,1,1
4653_01,0,E/302/S,47.0,0,0.0,370.0,0.0,380.0,38.0,False,4653,788.0,False,False,False,False,1,1
4654_01,1,E/291/P,20.0,0,0.0,0.0,0.0,0.0,0.0,True,4654,0.0,True,False,False,True,1,1
4655_01,1,B/154/P,32.0,0,0.0,0.0,0.0,0.0,0.0,True,4655,0.0,True,False,False,False,2,0
4655_02,1,B/154/P,54.0,0,0.0,0.0,0.0,0.0,0.0,True,4655,0.0,True,False,False,True,2,0
4656_01,0,F/875/S,23.0,0,0.0,1125.0,0.0,0.0,993.0,False,4656,2118.0,False,False,False,True,2,0
4656_02,1,G/763/S,9.0,0,0.0,0.0,0.0,0.0,0.0,False,4656,0.0,False,False,False,True,2,0
4657_01,0,G/756/P,17.0,0,372.0,0.0,477.0,0.0,0.0,False,4657,849.0,False,False,False,True,1,1
4658_01,0,D/147/S,26.0,0,0.0,823.0,0.0,1821.0,1508.0,False,4658,4152.0,True,False,False,True,2,0
4658_02,0,D/147/S,38.0,0,0.0,93.0,0.0,0.0,7303.0,False,4658,7396.0,True,False,False,True,2,0
4659_01,0,F/876/S,24.0,0,703.0,0.0,0.0,0.0,0.0,False,4659,703.0,False,False,False,True,1,1
4661_01,0,F/948/P,30.0,0,77.0,2325.0,5.0,117.0,1.0,True,4661,2525.0,False,False,False,True,7,0
4661_02,1,G/757/P,2.0,0,0.0,0.0,0.0,0.0,0.0,False,4661,0.0,False,False,False,False,7,0
4661_03,1,G/757/P,4.0,0,0.0,0.0,0.0,0.0,0.0,True,4661,0.0,False,False,False,True,7,0
4661_04,1,G/757/P,9.0,0,0.0,0.0,0.0,0.0,0.0,False,4661,0.0,False,False,False,True,7,0
4661_05,0,F/948/P,30.0,0,0.0,0.0,3.0,3434.0,0.0,False,4661,3437.0,False,False,False,True,7,0
4661_06,1,G/757/P,5.0,0,0.0,0.0,0.0,0.0,0.0,False,4661,0.0,False,False,False,True,7,0
4661_07,1,G/757/P,2.0,0,0.0,0.0,0.0,0.0,0.0,False,4661,0.0,False,False,False,True,7,0
4662_01,0,C/148/P,32.0,0,45.0,985.0,0.0,0.0,6803.0,False,4662,7833.0,True,False,False,True,3,0
4662_02,1,C/148/P,53.0,0,0.0,0.0,0.0,0.0,0.0,True,4662,0.0,True,False,False,True,3,0
4662_03,0,,46.0,0,0.0,3856.0,0.0,1.0,312.0,True,4662,4169.0,True,False,False,True,3,0
4663_01,1,G/765/S,2.0,0,0.0,0.0,0.0,0.0,0.0,True,4663,0.0,False,False,False,True,6,0
4663_02,1,G/765/S,1.0,0,0.0,0.0,0.0,0.0,0.0,True,4663,0.0,False,False,False,True,6,0
4663_03,1,G/765/S,11.0,0,0.0,0.0,0.0,0.0,0.0,True,4663,0.0,False,False,False,True,6,0
4663_04,1,G/765/S,3.0,0,0.0,0.0,0.0,0.0,0.0,True,4663,0.0,False,False,False,False,6,0
4663_05,1,G/765/S,33.0,0,0.0,0.0,0.0,0.0,0.0,True,4663,0.0,False,False,False,True,6,0
4663_06,1,G/765/S,3.0,0,0.0,0.0,0.0,0.0,0.0,True,4663,0.0,False,False,False,False,6,0
4664_01,0,E/303/S,38.0,0,182.0,776.0,3.0,33.0,0.0,False,4664,994.0,False,False,False,True,1,1
4665_01,1,G/758/P,21.0,0,0.0,0.0,0.0,0.0,0.0,False,4665,0.0,False,False,True,False,1,1
4667_01,1,,41.0,0,0.0,0.0,0.0,0.0,0.0,True,4667,0.0,False,False,False,True,1,1
4668_01,1,C/180/S,64.0,0,0.0,0.0,0.0,0.0,0.0,True,4668,0.0,True,False,False,False,2,0
4668_02,1,C/180/S,27.0,1,0.0,0.0,0.0,0.0,0.0,True,4668,0.0,True,False,False,False,2,0
4672_01,1,G/759/P,41.0,0,0.0,0.0,0.0,0.0,0.0,False,4672,0.0,False,False,False,False,1,1
4673_01,0,F/950/P,19.0,0,35.0,2.0,481.0,121.0,0.0,False,4673,639.0,False,False,False,True,1,1
4676_01,0,G/760/P,42.0,0,0.0,0.0,1677.0,65.0,62.0,True,4676,1804.0,False,False,False,True,1,1
4677_01,0,C/150/P,30.0,0,0.0,4066.0,0.0,544.0,1272.0,False,4677,5882.0,True,False,False,False,1,1
4678_01,0,F/951/P,38.0,0,183.0,203.0,0.0,110.0,374.0,False,4678,870.0,False,False,False,True,1,1
4679_01,0,C/181/S,63.0,0,0.0,4579.0,1.0,1006.0,2084.0,True,4679,7670.0,True,False,False,True,1,1
4680_01,0,D/155/P,17.0,0,0.0,0.0,38.0,0.0,2.0,False,4680,40.0,False,True,False,True,4,0
